Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	tree_length
20952	-1176.504	-1302.951	126.4467	0.0194423	0.0010137	0.0057295	0.0165345	0.00192295	0.000597091	0.000204482	0.00323995	0.00111277	0.0139477	0.00251507	0.0055473	0.00460606	0.0033855	0.00752481	0.000575422	0.0011485	0.00230569	0.00458158	0.00122557	0.00406598	0.010489	0.00979299	6.70818e-05	0.000857422	0.000696386	0.0224402	0.0201856	0.00218381	0.00256403	0.00441187	0.00217998	0.00206804	0.00682706	0.002507	0.0439988	0.002002	0.00191342	0.012488	0.00464339	0.00400377	0.0877279	0.0479259	0.0044238	0.0165734	0.00539874	0.0232945	0.0133564	0.122278	0.000590733	0.0211891	0.0631086	0.00114038	0.00087581	0.00492424	0.000932184	0.00815927	0.00154204	0.0125037	0.0463839	0.00527388	0.0362903	0.0141425	7.25973e-05	0.00115067	0.0113828	0.0349477	0.0403823	0.0451194	0.0125027	0.00123703	0.00706269	0.000768279	0.000696854	0.000604499	0.0105592	0.0235614	0.802686	1.11242	0.136558	0.378697	0.738643	1.35383	2.64064	7.32292	1.439637	0.4111244	0.0197257	0.00102848	0.00581304	0.0167756	0.00195099	0.000605796	0.000207463	0.00328719	0.00112899	0.014151	0.00255174	0.00562818	0.00467322	0.00343486	0.00763452	0.000583811	0.00116524	0.0023393	0.00464837	0.00124344	0.00412526	0.0106419	0.00993576	6.80598e-05	0.000869923	0.000706539	0.0227673	0.0204799	0.00221565	0.00260142	0.0044762	0.00221176	0.00209819	0.0069266	0.00254355	0.0446403	0.00203119	0.00194131	0.01267	0.00471109	0.00406214	0.0890069	0.0486246	0.0044883	0.0168151	0.00547745	0.0236341	0.0135512	0.124061	0.000599345	0.021498	0.0640287	0.00115701	0.000888579	0.00499604	0.000945774	0.00827823	0.00156453	0.012686	0.0470602	0.00535077	0.0368194	0.0143487	7.36557e-05	0.00116745	0.0115487	0.0354572	0.0409711	0.0457772	0.012685	0.00125506	0.00716566	0.000779481	0.000707014	0.000613312	0.0107132	0.0239049	0.98563
20988	-1189.856	-1316.115	126.2599	0.0094647	0.00678793	0.0105198	0.00368929	0.00454734	0.00574428	0.0020115	0.00476559	0.00219124	0.0117035	1.71707e-06	0.00302571	0.00186981	0.0174674	0.0186494	0.00116096	0.00032931	0.00477183	0.0124112	0.00197	0.00193138	0.00794081	0.00137924	0.0111014	0.00453819	0.00305734	0.0118748	0.00711025	0.00315793	0.00739793	0.00461267	0.00295742	0.00555372	0.000229212	0.00299014	0.0283839	0.00174549	0.00156479	0.00434619	0.0047736	0.00664599	0.0155497	0.00323441	0.00168571	0.00421753	0.00047011	0.00195071	0.0344417	0.103042	0.00953412	0.025839	0.0820083	0.00638839	0.0226143	0.00338409	0.0533843	0.000195265	0.00138371	0.0131043	0.0317762	0.017957	0.0200468	0.0153366	1.6435e-06	0.0303096	0.0131798	0.0120562	0.023022	0.00139037	0.0303006	0.0265813	0.0198644	0.0525771	0.0428407	0.0103378	0.0197497	0.00470221	1.08708	0.950385	0.18337	0.437244	0.772525	1.29446	2.28705	5.45344	1.226503	0.6517182	0.00945683	0.00678228	0.0105111	0.00368623	0.00454355	0.0057395	0.00200983	0.00476163	0.00218942	0.0116938	1.71565e-06	0.0030232	0.00186825	0.0174529	0.0186339	0.00115999	0.000329037	0.00476786	0.0124009	0.00196836	0.00192977	0.00793421	0.0013781	0.0110922	0.00453441	0.0030548	0.0118649	0.00710434	0.0031553	0.00739178	0.00460883	0.00295496	0.0055491	0.000229022	0.00298765	0.0283603	0.00174404	0.00156349	0.00434258	0.00476963	0.00664047	0.0155368	0.00323172	0.0016843	0.00421403	0.000469719	0.00194909	0.0344131	0.102956	0.00952619	0.0258175	0.0819401	0.00638308	0.0225955	0.00338128	0.0533399	0.000195102	0.00138256	0.0130934	0.0317498	0.0179421	0.0200302	0.0153238	1.64213e-06	0.0302844	0.0131688	0.0120462	0.0230029	0.00138921	0.0302754	0.0265592	0.0198479	0.0525334	0.0428051	0.0103292	0.0197333	0.0046983	1.000832
21024	-1174.032	-1300.546	126.514	0.0145483	0.00612906	0.00394049	0.000856993	0.00438965	0.00592227	0.00111511	0.00996314	0.00380406	0.0140397	6.59725e-05	0.00113701	0.000276911	0.0148197	0.0142555	0.00198159	2.14339e-05	0.00205219	0.00654097	0.00200213	0.000820527	0.00519667	0.00799724	0.00671227	0.00832418	0.000260979	0.0436847	0.0338951	0.0137147	0.00122309	0.0132232	0.00305186	0.00196081	0.000405804	0.00276183	0.0261288	0.0114191	0.00130937	0.00765995	0.0105352	0.00915642	0.0169296	0.000388219	0.00130962	0.00512989	0.00227997	0.000327489	0.0322216	0.14103	0.00791272	0.0236589	0.132693	0.00831876	0.01674	0.000477201	0.0979901	0.00489793	0.000423115	0.00721926	0.0466305	0.0603695	0.0441833	0.00034985	7.2635e-07	0.056997	0.0200016	0.0208774	0.0109096	0.0055377	0.0380959	0.00240071	0.0170511	0.0566495	0.0463263	0.00821929	0.0385802	0.00921341	0.629176	1.21128	0.174345	0.426612	0.766615	1.30444	2.34405	5.73576	1.262999	0.2959541	0.0111941	0.00471595	0.00303197	0.000659405	0.00337757	0.00455684	0.000858012	0.00766605	0.002927	0.0108027	5.0762e-05	0.000874862	0.000213067	0.0114029	0.0109688	0.00152472	1.64921e-05	0.00157904	0.00503289	0.00154052	0.000631347	0.00399853	0.0061534	0.0051647	0.00640497	0.000200808	0.0336128	0.0260803	0.0105527	0.000941092	0.0101745	0.00234822	0.00150873	0.000312242	0.00212507	0.0201046	0.00878631	0.00100748	0.00589388	0.00810619	0.00704533	0.0130263	0.000298712	0.00100768	0.00394715	0.0017543	0.000251984	0.0247926	0.108514	0.00608838	0.0182041	0.102099	0.00640079	0.0128805	0.000367178	0.0753976	0.00376867	0.000325562	0.0055548	0.0358794	0.0464507	0.0339964	0.000269189	5.58883e-07	0.0438558	0.0153901	0.0160639	0.00839433	0.00426093	0.0293125	0.00184721	0.0131198	0.0435884	0.0356454	0.00632426	0.0296852	0.00708918	1.299645
21060	-1172.252	-1299.118	126.8656	0.0158174	0.00137895	0.00307142	0.00487876	0.00257538	0.000107318	0.00545576	0.00477745	0.000222994	0.0164942	0.00073508	0.00415996	0.000194811	0.000528495	0.00892262	0.000642104	0.00197487	0.00163612	0.00654991	0.00316213	0.000410369	0.014174	0.00264627	0.00875587	0.000689328	0.000731609	0.0221268	0.0109765	0.0104577	0.00592205	0.00663249	0.00380201	0.00258773	0.000631031	0.00241876	0.0149223	0.0013948	0.00582901	0.00279368	0.000906466	0.0100819	0.00378264	0.00189752	0.013692	9.06343e-05	0.00182586	0.0320798	0.0475998	0.0210984	0.017879	0.00425665	0.10664	0.00465852	0.0234601	0.0151931	0.0310675	0.00261429	0.00746181	0.0544261	0.0146067	0.00263056	0.00460613	0.00402609	0.0244097	0.0237557	0.0159189	0.00522904	0.00736022	0.0212046	0.000443114	0.000604511	0.00595419	0.0221015	0.0875329	0.0134841	0.00506732	0.000592312	0.605072	1.22502	0.142015	0.386003	0.74306	1.34579	2.59065	7.04151	1.411303	0.2814248	0.0183618	0.00160077	0.00356549	0.00566357	0.00298967	0.000124581	0.00633339	0.00554596	0.000258866	0.0191475	0.000853328	0.00482915	0.000226149	0.00061351	0.0103579	0.000745396	0.00229255	0.00189931	0.00760356	0.0036708	0.000476383	0.0164541	0.00307196	0.0101644	0.000800216	0.000849298	0.0256863	0.0127423	0.01214	0.00687469	0.00769942	0.00441362	0.003004	0.000732541	0.00280785	0.0173227	0.00161918	0.00676669	0.00324308	0.00105228	0.0117037	0.00439113	0.00220277	0.0158945	0.000105214	0.00211958	0.0372403	0.0552569	0.0244924	0.0207551	0.0049414	0.123794	0.0054079	0.027234	0.0176372	0.0360652	0.00303483	0.00866214	0.0631812	0.0169564	0.00305372	0.00534709	0.00467374	0.0283363	0.0275772	0.0184796	0.0060702	0.00854421	0.0246157	0.000514395	0.000701754	0.00691201	0.0256568	0.101614	0.0156532	0.00588246	0.000687593	0.8614277
21096	-1176.056	-1302.086	126.0292	0.0124776	0.00414982	0.00726735	0.0205793	0.00645975	2.45222e-05	0.00619724	0.00297637	0.00237214	0.0254322	0.00401532	0.00222803	0.000583521	0.0114735	0.00311478	0.000807262	0.000439393	0.000330771	0.00404861	0.0128628	0.0038853	0.00463189	0.00767289	0.0112717	5.1825e-05	0.000582948	0.0111481	0.0173417	0.00239826	0.00232931	0.0170233	0.00196936	0.00351636	0.00258301	0.00059599	0.0167015	0.00153878	0.00841654	0.003808	0.00149095	0.0196396	0.00996547	0.00109917	0.0208023	0.00213919	0.000667944	0.0300249	0.0634272	0.0292985	0.026708	0.0045306	0.119531	0.0112546	0.0525473	0.00694434	0.0810088	0.00108342	0.00401834	0.0235334	0.00295046	0.00885046	0.00250174	0.0131572	0.0482975	0.0467211	0.0291813	0.00396655	0.0208327	0.0112055	0.00481059	0.001003	0.0161185	0.0161397	0.137299	0.0244379	0.0015815	0.00744518	1.11832	0.932583	0.176616	0.429314	0.768126	1.30187	2.3293	5.66199	1.253639	0.6832462	0.0108357	0.00360377	0.00631108	0.0178714	0.00560975	2.12955e-05	0.00538178	0.00258472	0.00206001	0.0220857	0.00348696	0.00193485	0.000506739	0.00996379	0.00270492	0.000701039	0.000381576	0.000287247	0.00351588	0.0111703	0.00337405	0.0040224	0.00666326	0.00978855	4.50056e-05	0.000506241	0.00968117	0.0150598	0.00208268	0.00202281	0.0147833	0.00171022	0.00305366	0.00224312	0.000517567	0.0145038	0.0013363	0.00730906	0.00330693	0.00129476	0.0170553	0.00865417	0.000954536	0.018065	0.0018577	0.000580053	0.0260741	0.0550812	0.0254433	0.0231937	0.00393445	0.103803	0.00977371	0.0456329	0.00603057	0.0703493	0.000940859	0.00348959	0.0204368	0.00256222	0.00768587	0.00217255	0.011426	0.0419423	0.0405734	0.0253415	0.00344462	0.0180915	0.00973104	0.00417759	0.000871023	0.0139976	0.014016	0.119232	0.0212223	0.0013734	0.00646551	1.151522
21132	-1181.756	-1307.004	125.2488	0.0164206	0.024461	0.00308491	0.0130677	0.00603824	0.0125927	0.0172215	0.00546044	0.00898922	0.0819174	0.00253771	0.00111839	0.00416808	0.00465796	0.0199138	0.00689422	2.70337e-05	0.00762287	0.0187745	0.00772344	0.00321143	0.0236132	0.0140081	0.0171363	0.00350326	0.00373066	0.0100872	0.0603891	0.0198938	0.00665354	0.00219387	0.0080637	0.0104237	0.00699794	0.000563034	0.0562568	0.0115876	0.0234814	0.000839197	0.000568672	0.00398401	0.000199067	0.0440794	0.00517053	0.00187427	0.00344814	0.00866235	0.0855936	0.167342	0.014171	0.0403063	0.267621	0.16879	0.017766	0.0035264	0.141209	0.00340103	0.00323283	0.00212315	0.0643966	0.0646684	0.0223601	0.00488217	1.13818e-06	0.0544028	0.0462672	0.0260057	0.0180194	0.00957865	0.0432561	0.0175612	0.0426473	0.125824	0.117069	0.034055	0.0213474	0.0062545	0.915147	1.04835	0.337118	0.588434	0.84752	1.17991	1.69942	2.96632	0.7862088	0.4973749	0.0073078	0.0108861	0.00137291	0.00581565	0.00268726	0.00560427	0.00766423	0.00243011	0.00400056	0.0364565	0.00112938	0.000497726	0.00185496	0.00207298	0.00886245	0.0030682	1.2031e-05	0.00339248	0.00835538	0.00343724	0.00142921	0.0105088	0.00623417	0.00762634	0.00155909	0.00166029	0.0044892	0.0268756	0.00885351	0.00296109	0.000976357	0.00358866	0.00463897	0.00311436	0.000250572	0.0250365	0.00515692	0.0104501	0.000373476	0.000253082	0.00177304	8.85927e-05	0.0196171	0.00230109	0.000834126	0.00153456	0.00385509	0.0380925	0.0744739	0.00630666	0.0179379	0.119102	0.0751181	0.00790658	0.00156939	0.0628435	0.00151359	0.00143874	0.000944885	0.028659	0.02878	0.00995114	0.00217276	5.06535e-07	0.0242114	0.0205907	0.0115736	0.00801936	0.00426288	0.0192507	0.00781543	0.0189797	0.0559966	0.0521005	0.0151558	0.00950046	0.0027835	2.246991
21168	-1172.363	-1297.59	125.2265	0.0270489	0.00738292	0.00328399	0.011766	0.00492094	0.0103947	0.00959195	0.00393841	0.00601804	0.0664293	0.0197458	0.00230403	0.00682433	0.00172946	0.0215393	0.00133605	0.0090626	0.000311544	0.00234155	0.00336214	0.00015087	0.0119911	0.012824	0.02148	0.00221961	0.00166665	0.035537	0.0246446	0.00714785	0.00150562	0.00647528	0.0132396	0.00351327	0.00658805	0.00561243	0.098816	0.00264173	0.0177567	0.0269595	0.0085799	0.00779552	0.00701681	0.0249475	0.00337126	0.013953	0.00528869	0.00850381	0.0571621	0.304224	0.0251583	0.0638882	0.363642	0.148921	0.0204599	0.00326395	0.143889	0.008974	0.0063765	0.00343791	0.102914	0.0647613	0.00524867	0.00529835	9.95979e-05	0.071881	0.020336	0.0339732	0.00492432	0.00357486	0.0519407	0.0139069	0.0452319	0.0549162	0.218448	0.00762667	0.0163356	0.00366369	0.622542	1.21506	0.306495	0.561729	0.835328	1.19713	1.78022	3.2627	0.8550685	0.2919221	0.0109331	0.00298416	0.00132738	0.0047558	0.00198903	0.00420153	0.00387704	0.0015919	0.00243248	0.0268506	0.00798119	0.000931283	0.00275838	0.000699044	0.00870613	0.00054003	0.00366308	0.000125926	0.000946447	0.00135897	6.09813e-05	0.00484679	0.00518345	0.00868217	0.000897163	0.000673656	0.014364	0.00996127	0.00288914	0.00060857	0.00261729	0.00535143	0.00142006	0.00266287	0.00226853	0.0399412	0.00106778	0.0071772	0.010897	0.00346798	0.00315093	0.00283618	0.0100837	0.00136265	0.00563976	0.00213767	0.00343722	0.0231048	0.122967	0.0101689	0.0258235	0.146983	0.0601937	0.00826986	0.00131928	0.0581595	0.00362727	0.00257737	0.00138959	0.0415977	0.0261764	0.0021215	0.00214158	4.02572e-05	0.0290541	0.00821976	0.0137319	0.0019904	0.00144495	0.0209943	0.00562115	0.0182826	0.022197	0.0882963	0.00308268	0.0066028	0.00148085	2.474037
21204	-1168.868	-1295.287	126.4186	0.0256068	0.0152156	0.00560194	0.00707598	0.00685495	0.00451575	0.00236993	0.0185678	0.00108672	0.0148664	0.00158163	0.00061974	0.00761694	0.000812042	0.0105084	0.00198139	0.00577577	0.000311526	0.00910691	0.00378305	0.000712335	0.0058909	0.01282	0.00850639	0.00355153	0.0108467	0.0196239	0.0190842	0.0120295	0.00124988	0.0154007	0.00599051	0.00771883	0.00218355	0.00464302	0.052498	0.0112863	0.0207307	0.000591352	0.00478741	0.0119733	0.00628388	0.0298068	0.00254254	0.0119173	0.000517532	0.00620971	0.0308956	0.120732	0.0062668	0.0383525	0.232728	0.0629485	0.0143067	0.000629425	0.0755261	0.00796674	0.00137742	0.00337586	0.0422535	0.0457932	0.0109289	0.00347232	0.000895834	0.0149884	0.0388328	0.0292568	0.00491076	0.00303393	0.0413586	0.0392748	0.034065	0.0539833	0.121363	0.022643	0.0136113	0.0117102	0.59015	1.23352	0.225889	0.484053	0.79743	1.25403	2.06589	4.42695	1.075717	0.2725927	0.0164069	0.00974901	0.00358929	0.00453374	0.00439212	0.00289335	0.00151847	0.0118968	0.000696288	0.00952526	0.00101339	0.000397082	0.00488035	0.000520294	0.00673297	0.00126952	0.00370067	0.000199602	0.00583501	0.00242389	0.00045641	0.00377443	0.00821409	0.00545024	0.00227554	0.00694971	0.0125735	0.0122277	0.00770755	0.00080083	0.00986757	0.00383826	0.00494563	0.00139905	0.00297489	0.0336367	0.00723139	0.0132826	0.000378893	0.00306741	0.00767154	0.00402622	0.0190979	0.00162906	0.00763571	0.000331595	0.0039787	0.0197955	0.0773557	0.00401528	0.0245734	0.149114	0.0403325	0.00916665	0.000403287	0.0483913	0.00510447	0.000882543	0.00216299	0.0270728	0.0293408	0.00700241	0.0022248	0.000573981	0.00960339	0.0248811	0.0187455	0.00314644	0.00194391	0.0264994	0.0251643	0.0218262	0.0345884	0.0777601	0.0145079	0.00872105	0.00750297	1.560737
21240	-1174.606	-1300.565	125.9594	0.0219331	0.0400194	0.0100124	0.00403814	0.00818388	0.000187568	0.0011593	0.00780786	0.000345006	0.0311609	0.000144993	5.97961e-05	0.000153003	0.00845687	0.0300786	3.08419e-05	0.00466806	0.00264925	0.00630586	0.00416233	0.00497042	0.00785342	0.0145534	0.0237561	0.00605501	0.014745	0.0157895	0.0365133	0.00864973	0.000408115	0.0237781	0.0105501	0.00237963	0.00142413	0.00400942	0.031133	0.00586119	0.00156709	0.0120306	0.00630537	0.00563623	0.00329594	0.0144548	0.00870331	0.00334418	0.000767264	0.0524357	0.0464993	0.042666	0.0084105	0.0104741	0.161395	0.00655614	0.0123442	0.0230176	0.108663	0.00346566	0.00271915	0.0367035	0.017501	0.00362189	0.00236931	0.00638598	0.00881262	0.103324	0.0320032	0.00382423	0.011722	0.0184793	0.00583411	0.00234754	0.00737792	0.0158469	0.0997439	0.0239436	0.00130205	0.0254775	1.12406	0.929312	0.22739	0.485619	0.798234	1.25277	2.05923	4.39773	1.07093	0.6891711	0.0161825	0.0295268	0.0073873	0.00297938	0.00603816	0.00013839	0.000855345	0.00576073	0.00025455	0.0229909	0.000106978	4.41183e-05	0.000112887	0.00623958	0.0221923	2.27555e-05	0.00344415	0.00195465	0.00465254	0.00307102	0.00366723	0.00579435	0.0107377	0.0175275	0.00446746	0.010879	0.0116496	0.0269399	0.00638187	0.000301112	0.0175437	0.00778397	0.00175572	0.00105074	0.0029582	0.0229703	0.00432445	0.00115622	0.00887629	0.00465218	0.00415847	0.00243179	0.0106649	0.0064214	0.00246737	0.000566096	0.0386877	0.0343077	0.0314795	0.00620537	0.00772794	0.119079	0.0048372	0.0091077	0.0169827	0.0801731	0.002557	0.00200622	0.0270802	0.0129125	0.00267227	0.00174811	0.00471165	0.00650206	0.0762336	0.0236123	0.00282156	0.00864864	0.0136343	0.00430447	0.00173204	0.00544352	0.011692	0.0735922	0.0176659	0.000960667	0.0187976	1.355359
21276	-1177.871	-1304.404	126.5338	0.0068655	0.0203119	0.00398025	0.00733204	0.00112134	0.000213003	0.00081827	0.00366956	0.0018806	0.00943443	0.000277776	4.9925e-05	0.000831014	0.00097433	0.0163124	7.36112e-06	0.00156583	0.0105382	0.0106729	0.00141237	0.00173973	0.000163499	0.00680001	0.00414342	0.00279502	0.00507092	0.00887685	0.0115505	0.0143151	0.000395325	0.0038296	0.00729648	0.00103887	0.00507028	0.00134257	0.0294864	0.0135464	0.000762149	0.000806362	0.0039843	0.00699415	0.0019169	0.00583425	0.0134419	0.00554031	0.000663016	0.0442492	0.0182185	0.0384494	0.00672375	0.00151672	0.0741645	0.00616128	0.00269394	0.010308	0.0412639	0.00143684	0.0014316	0.0388621	0.00945574	0.00386591	0.00397819	0.0165296	0.00369202	0.0531409	0.0132255	0.00189135	0.0210426	0.00859736	0.00244766	0.00142588	0.00878326	0.0157065	0.0794387	0.0108848	0.000880148	0.010915	0.810663	1.10788	0.125805	0.363848	0.729483	1.37083	2.7484	7.94881	1.498938	0.4169137	0.00850686	0.0251679	0.00493182	0.00908494	0.00138942	0.000263927	0.0010139	0.00454685	0.00233021	0.01169	0.000344185	6.18607e-05	0.00102969	0.00120727	0.0202123	9.12097e-06	0.00194018	0.0130576	0.0132245	0.00175003	0.00215566	0.000202587	0.00842572	0.00513401	0.00346324	0.00628325	0.0109991	0.0143119	0.0177375	0.000489836	0.00474516	0.00904088	0.00128723	0.00628246	0.00166355	0.0365359	0.016785	0.000944358	0.000999142	0.00493684	0.00866627	0.00237518	0.00722907	0.0166555	0.00686486	0.000821526	0.0548281	0.0225741	0.0476416	0.00833123	0.00187933	0.0918953	0.00763429	0.00333799	0.0127724	0.051129	0.00178035	0.00177386	0.0481531	0.0117164	0.00479015	0.00492927	0.0204814	0.00457469	0.0658456	0.0163874	0.00234352	0.0260733	0.0106528	0.00303283	0.00176677	0.0108831	0.0194615	0.0984304	0.0134871	0.00109057	0.0135245	0.8070543
21312	-1176.676	-1302.979	126.3026	0.0102033	0.0354751	0.0126108	0.00716998	0.00521408	0.000483885	0.0270636	0.00737822	0.000116451	0.0179679	0.0100674	5.19603e-05	0.00396325	0.000329644	0.0117948	7.45399e-05	0.00144797	0.00480642	0.0182601	0.00665381	0.0104209	0.00482393	0.0135927	0.0105637	0.00238377	0.00556492	0.0305834	0.0283814	0.00483381	0.00131484	0.0144073	0.00079401	0.000364512	0.00842026	0.000674566	0.0500356	0.00875163	0.0142883	0.00599918	0.01283	0.027776	0.00365564	0.0127957	0.0162667	0.00760433	0.000813258	0.0559293	0.0789715	0.0629483	0.0252025	0.00180085	0.198608	0.00680876	0.0368787	0.00991804	0.119361	0.00399026	0.0145646	0.0615025	0.0277762	0.0182532	0.0151273	0.0257395	0.0297405	0.0555584	0.0216921	0.00250606	0.0417469	0.0181389	0.0221486	0.00270126	0.00581412	0.0309322	0.117679	0.02329	0.00381566	0.014543	0.759387	1.13709	0.30708	0.562252	0.835571	1.19679	1.77856	3.25648	0.8536894	0.3805089	0.0062491	0.0217271	0.0077236	0.00439133	0.00319341	0.00029636	0.0165754	0.00451887	7.13214e-05	0.0110046	0.00616587	3.18236e-05	0.00242733	0.000201893	0.00722386	4.56527e-05	0.000886824	0.00294374	0.0111836	0.00407519	0.00638238	0.00295446	0.00832499	0.00646983	0.00145997	0.00340829	0.0187311	0.0173825	0.00296051	0.000805289	0.00882389	0.000486299	0.000223249	0.00515707	0.000413145	0.0306448	0.00536002	0.008751	0.00367425	0.00785784	0.0170117	0.00223894	0.00783682	0.0099627	0.00465735	0.000498088	0.0342544	0.0483669	0.0385533	0.0154355	0.00110295	0.121639	0.00417009	0.0225867	0.0060744	0.0731037	0.00244387	0.00892026	0.0376678	0.0170118	0.0111793	0.00926484	0.0157644	0.0182149	0.0340273	0.0132856	0.00153486	0.0255683	0.0111093	0.0135651	0.00165441	0.00356092	0.0189447	0.0720737	0.0142642	0.00233694	0.00890702	1.63276
21348	-1168.36	-1295.022	126.6621	0.00781846	0.0110964	0.00215119	0.00792972	0.000620933	0.00107131	0.00222803	0.00265659	0.000279391	0.0133665	0.00155663	0.00236331	0.0037543	0.0022622	0.0122251	0.000680279	0.00110941	0.00333844	0.0019871	0.00130917	0.0228268	0.00117776	0.00335869	0.00734781	0.00864071	0.00395268	0.0205461	0.0261067	0.00319841	0.000822539	0.00811898	0.00201333	0.00131845	0.00400579	0.00128303	0.037551	0.000343957	0.00105406	0.00516035	0.0105501	0.00729019	0.000897926	0.00897675	0.012909	0.00250638	0.00185821	0.0194164	0.023889	0.0290636	0.0197013	0.00928283	0.100035	0.00297969	0.0289119	0.000578202	0.0583541	0.000662962	0.00219263	0.0335038	0.0287354	0.00539012	0.00286891	0.0218879	0.0102316	0.0327334	0.0183661	0.00060535	0.0267461	0.0301495	0.02937	0.00191563	0.000466925	0.0316753	0.0745959	0.0251206	0.00367527	0.0159029	0.710175	1.16513	0.151469	0.398329	0.750383	1.33265	2.51049	6.60201	1.364701	0.3472861	0.00803848	0.0114086	0.00221173	0.00815288	0.000638407	0.00110146	0.00229073	0.00273135	0.000287254	0.0137427	0.00160044	0.00242982	0.00385995	0.00232587	0.0125692	0.000699423	0.00114064	0.00343239	0.00204302	0.00134601	0.0234692	0.00121091	0.00345321	0.00755459	0.00888387	0.00406391	0.0211243	0.0268414	0.00328842	0.000845686	0.00834746	0.00206999	0.00135556	0.00411851	0.00131914	0.0386077	0.000353637	0.00108372	0.00530558	0.010847	0.00749535	0.000923195	0.00922937	0.0132723	0.00257692	0.0019105	0.0199628	0.0245613	0.0298815	0.0202557	0.00954407	0.10285	0.00306355	0.0297255	0.000594473	0.0599963	0.000681619	0.00225434	0.0344466	0.0295441	0.00554181	0.00294964	0.0225039	0.0105196	0.0336546	0.0188829	0.000622386	0.0274987	0.030998	0.0301965	0.00196954	0.000480065	0.0325667	0.0766952	0.0258276	0.0037787	0.0163505	0.9726286
